city,N,P,K,Temperature,Humidity,pH,Rainfall,Fertilizer Name
Pune,74,68,46,27.598326521375867,67.03266454557988,6.478463068750446,1134.8932404435718,Super Powder
Latur,49,66,54,21.382616378364293,70.35628818913527,7.078607401579205,1057.3860681803317,DAP
Pune,54,74,48,20.059915704909216,78.60361786481043,6.191710998483715,1009.9631067063327,Super Powder
Pune,100,39,24,30.080202357406634,54.32780519120745,6.162244500623142,1187.6832616852366,DAP
Latur,52,36,17,29.666576544854642,57.27836425486022,7.266791155702648,793.7585703716745,DAP
Latur,40,41,51,30.59747679477673,70.82510356949584,7.1032626198988345,1129.3676310298956,DAP
Pune,67,89,48,20.8079658140818,78.12621746586493,6.421544272106995,1173.0118619183877,Urea
Latur,81,65,18,28.119122220215356,57.042406019946974,7.337492451244047,1148.2900992825962,DAP
Pune,51,75,54,22.151991934681398,79.6965619282926,7.464895029532161,1065.6283214668529,Urea
Latur,83,28,70,32.19200092261251,63.56896310556611,6.604006786575505,585.7169323949091,DAP
Latur,50,60,22,34.52174756508226,77.53168531081457,6.790935172163023,589.4130110793668,DAP
Pune,90,20,43,34.889369730084724,61.322348648742434,6.0982217829420025,886.350858928876,DAP
Pune,47,56,22,21.916941456518646,58.65519081758974,6.046299940459818,849.3725071300564,DAP
Latur,69,20,50,33.2690749716681,56.38772730417388,7.011884457380354,1030.6824799457024,DAP
Pune,51,42,44,20.881518376110655,57.95784889391615,6.971275323534156,949.9029011284887,NPK FERT
Pune,71,23,59,23.41502362001818,79.37725187818617,6.90059788080787,1164.2660171985056,DAP
Pune,69,40,26,30.372371069134772,78.66819007856907,7.203534016659175,596.872099819343,Urea
Latur,49,75,54,28.675671727517056,62.885001547179876,6.99602584905422,461.53464737412685,DAP
Pune,85,57,50,25.967699939506133,63.811814911198375,6.681947374479577,516.913244016571,DAP
Pune,87,32,44,26.582883750246374,53.14988434628728,6.5395186211156275,520.1707630628032,Urea
Latur,95,69,52,28.83573772946375,62.37037672402507,7.123949277852033,503.09885281554506,DAP
Pune,96,27,62,21.378881407479113,73.26372603441885,6.741156335067776,488.33803888349695,Urea
Pune,98,46,36,33.66064750886491,60.542003178676225,7.459556879297678,898.1826198507845,Urea
Pune,74,64,63,32.67880851375323,68.75431755332957,6.47811647922582,1090.8045572749793,DAP
Pune,58,41,37,22.497308775589858,77.55492604022572,6.658627900279122,693.918587986691,Urea
Latur,94,28,63,28.866571122970043,51.68585842465573,6.545078125817857,671.054295761099,Urea
Latur,76,63,52,28.14453845819427,63.35737409440458,7.03760017335828,751.9446827614704,Super Powder
Latur,70,28,22,33.097311191752866,52.09939205568043,6.87959997261857,758.7312290073162,Super Powder
Latur,46,62,15,30.581879230441785,79.38951669943584,6.451295304188916,898.4081963173892,DAP
Pune,47,54,67,26.357189117556658,67.05111512208467,6.817070392842258,601.0708665079741,DAP
Latur,79,71,58,25.599732588768532,77.0262449759661,6.670666781578962,972.5269328495596,DAP
Latur,66,42,13,23.726845574462228,56.84083680212692,6.407579615128918,842.5931188177725,DAP
Pune,97,56,41,22.487839631359204,53.89111969775138,6.288388103462157,733.1182474820343,Super Powder
Pune,91,72,51,27.057623116715042,78.07228139177401,6.30904247933106,1052.0917843704074,DAP
Pune,45,42,14,26.769187467535133,56.639701971329444,6.030512814871712,987.9408391349191,DAP
Latur,65,45,68,25.071714364863688,69.69092734255678,6.220750495228147,529.322499477251,Urea
Latur,70,56,40,32.36511100762174,50.80166894995746,6.20957512876,975.1068443364213,DAP
Latur,69,51,61,29.95214920104732,61.836504338484716,7.375431996607058,702.4496612704585,DAP
Latur,53,70,30,28.933163206044327,57.80915996208727,7.432391223897598,597.8490555678948,DAP
Pune,70,36,16,32.02651188561315,71.85084381460818,6.113051133879037,1071.7553473033659,Urea
Latur,52,41,13,28.716937293703236,69.41510911481504,6.553991553409009,603.0849717061599,DAP
Latur,49,23,26,27.57202088888568,63.975107853896894,6.100404370769463,405.10710554239716,DAP
Pune,67,25,21,26.591168780323898,56.63562364938266,6.848985917558267,612.0711822665645,DAP
Latur,79,48,39,29.01103659662401,55.04853016160518,6.837387203739565,481.3704306162032,DAP
Latur,45,35,29,22.89819566278978,75.00362766671012,6.0636451919427135,447.3535651899258,Super Powder
Latur,78,22,29,25.415952478719444,67.5958181912051,6.2036888232782665,507.2275409365684,Super Powder
Latur,74,52,47,28.84142697696062,75.17669112205965,7.303833000483517,625.040904665419,DAP
Pune,45,20,69,24.25099339924958,54.20340947711968,7.260530321168858,485.55716485021634,DAP
Pune,85,71,67,21.20622827249519,74.33930923926431,7.242712154476073,732.4300195128917,Urea
Pune,90,42,11,22.022543919479567,74.54852090600039,6.469130947182614,939.8192971346513,DAP
Latur,64,31,26,25.608518390762256,69.76232018312629,6.763274205711326,679.447017550378,DAP
Pune,56,52,69,26.123478137937695,69.52800683924316,6.4139454638798234,1183.9836040640578,DAP
Latur,55,51,53,30.92442331925524,60.00779656833205,6.692802364306605,943.2984720222418,DAP
Pune,44,74,29,26.943657888152803,79.8699307382163,7.342972880791869,485.0952242880597,Super Powder
Latur,43,30,64,34.728332677255565,59.3384249469871,6.24817226800185,1173.2057322095734,DAP
Pune,79,73,17,24.476098843806895,78.30803296432117,6.241596461538014,836.4387348399482,DAP
Latur,57,84,55,24.911179854679556,75.72476466755455,6.64468252096206,593.1167622338315,DAP
Latur,94,73,14,22.85701470228304,59.417450674197475,6.183692630993495,631.3832620005987,Urea
Pune,93,89,22,32.92786070979236,79.61011856217515,6.27306033374857,402.85883791912306,DAP
Pune,66,29,26,28.468582863760695,68.12094662452864,7.292001264236908,1071.1905027850985,Urea
Latur,48,58,29,31.04096542171383,56.87781116489251,7.112057426142073,1168.6757923981436,Urea
Pune,60,53,50,34.988122145668214,56.07207223318808,6.547519770382486,670.8641849899409,DAP
Pune,92,52,51,30.56888012752882,65.47039823166409,7.02036944917456,1042.5628333747086,Urea
Pune,71,87,40,21.750761009587755,68.66483449217063,6.082416136259901,787.0922949145977,DAP
Pune,79,81,10,29.433014844851943,56.84162726836518,7.381426928434463,502.6887128698279,DAP
Latur,52,80,20,28.86084406841919,70.6500673169454,6.345859740144612,652.767537135629,Urea
Latur,73,72,55,24.808702297844437,52.7119700949193,6.971552804080512,1132.9859876735127,NPK FERT
Latur,63,41,18,32.494154826489726,74.43469970816422,6.951565747069587,693.0419522311108,DAP
Pune,100,43,18,31.89098881065039,78.69680928584475,6.974237280166204,577.8708638213446,Urea
Pune,53,34,67,27.22392784416148,63.03974290913962,6.897161987848781,893.7754469124179,DAP
Pune,55,87,34,33.35432183132075,52.89902306361016,7.1048405777035395,846.1741829954867,DAP
Pune,41,83,33,25.067358819145085,54.776760883732344,7.0794306115299825,1049.5129607976505,DAP
Latur,82,78,31,27.20809663610481,58.07226521968937,7.243337213074769,796.5768931183868,DAP
Latur,47,35,36,32.56157214976376,54.50994090668928,7.473019908819182,743.2253244514167,DAP
Pune,86,71,35,31.711643055626027,65.07588362375658,6.379716697010639,936.973144998039,DAP
Latur,99,82,38,23.564303049961904,54.37348498269373,6.037366029201899,852.5999807879087,Urea
Latur,94,67,14,27.05365373300737,58.46195081292573,7.367223409734825,939.2112823554977,DAP
Pune,47,40,26,24.921004298517044,61.88761024604243,6.697872622868799,938.2273961816701,DAP
Latur,62,82,37,21.139129248891653,55.97132924999044,6.760521653956655,925.3728184574602,DAP
Latur,86,85,60,21.55135764452603,71.7914117122183,6.012673214845929,662.277085897596,DAP
Latur,62,51,37,34.03513238014953,72.20985273903977,6.921526816045231,803.8433933857466,DAP
Latur,61,28,33,22.66855549652304,75.13474665045541,7.495581835027694,752.3216948130412,DAP
Pune,69,70,58,28.7736444399434,54.679648598104606,7.107409235840924,655.7900367371501,Super Powder
Latur,86,55,31,28.63859442404846,55.78719383225948,6.438285529843648,579.9587574842033,NPK FERT
Pune,59,69,13,26.99134763024931,50.02978965849966,7.168759512444263,618.534346085481,DAP
Latur,80,63,55,29.503245444958083,55.357260879293044,7.097529443680595,763.1332097069899,Urea
Latur,82,47,41,34.33741435337778,64.25034473068632,7.037204263787544,928.9720832223636,DAP
Pune,54,27,19,23.367965600974575,52.21068946390323,7.25309505411232,401.14024146174955,DAP
Pune,56,63,50,29.04348624328731,75.75603073504338,6.09662562491432,662.4285137662503,Urea
Latur,45,26,31,23.19805501178535,64.29376522435712,7.296911863869583,484.15418907443967,DAP
Latur,87,21,15,21.163963054266745,73.26463817096138,7.337595288513766,526.7318477555098,DAP
Pune,80,22,37,32.68576168230233,61.11030989124424,6.841545292147748,934.9789181091403,DAP
Pune,65,54,27,21.61373999762392,72.27107339580141,6.772787347988453,564.1007647736167,DAP
Latur,78,89,40,20.024509051328653,71.01881997461908,6.76852749016756,1168.5462458400104,DAP
Pune,87,83,12,22.928862734735105,73.66954933535122,6.903566596081013,1152.9311971466568,Super Powder
Pune,88,24,13,27.302222582175155,52.45737932666068,6.222426050490091,966.8564074172485,DAP
Latur,41,87,31,20.01780136298687,73.02051351138786,7.259196967109287,598.7356784519538,Urea
Pune,73,20,46,34.80647080961869,74.55721880179011,6.920197185701784,1050.6096036843774,Urea
Latur,52,36,24,23.34703440509982,53.30015682684036,6.9490167247142525,907.1747378546618,DAP
Latur,48,53,35,21.799220690861176,52.86233822592386,7.112942253464934,1092.4161933841642,Urea
Pune,72,57,59,27.51304039367219,58.44463656766334,6.165741589806967,766.7834119443169,Urea
Pune,83,46,57,29.38684497145882,75.19806813737391,6.244248434780738,893.3393870656122,DAP
Latur,51,58,44,32.34957450098289,61.662159290494635,7.166390718323205,1168.7554186567763,DAP
Latur,70,77,51,31.965609037365997,64.57477371278743,6.956100258637588,697.3130325683883,DAP
Pune,94,49,30,34.72697143927701,65.13954324741054,6.605337739336912,572.3270469186373,Super Powder
Latur,89,60,63,23.86734346621319,56.924857328300455,7.11407013548515,1156.3362507980678,DAP
Pune,42,79,22,27.313393092052756,63.30851808981235,7.349889556431092,794.9626893271119,Urea
Pune,46,68,52,32.92265987346543,55.06291257625921,6.082457170780331,786.0874447019162,Super Powder
Latur,44,51,60,22.821151198225447,64.21200200231158,6.262208576352828,783.3768568055773,DAP
Latur,43,74,23,30.34029700631166,65.03659049859179,6.73000391244261,741.0267088424182,DAP
Pune,43,43,59,27.93594665679283,52.49247066815159,6.965164180837677,1138.7035090789564,DAP
Latur,59,25,46,20.345947725769985,66.14704298450319,6.967758944838529,942.376767143507,Super Powder
Latur,59,89,60,31.0791196636266,52.922027642215056,6.357483150007135,725.1809597656538,DAP
Latur,54,79,55,23.220759875777908,52.49465728306879,6.245766186529222,525.8727492336159,DAP
Pune,83,27,31,29.746738135575477,65.4906910499885,7.331630582652982,602.1910710927048,DAP
Pune,55,58,69,26.528718634837634,51.64461404105717,7.0016048013357635,727.8403704425751,Super Powder
Pune,69,79,68,25.375788857666144,63.11625773756157,6.5279384475102695,897.8349677162527,DAP
Latur,100,82,35,32.08412792655446,73.51887436258232,6.07677454866976,1075.3984146330304,DAP
Latur,80,38,66,33.789417849394844,65.57409583852802,6.17522135772132,492.08363344749046,DAP
Pune,100,88,59,23.16907293451924,75.66576265649516,6.134785489070053,619.8693602390188,DAP
Latur,81,83,62,22.417795901094767,56.1475606996235,6.344866183024797,754.7964655428681,DAP
Pune,74,23,41,26.74959547340116,73.01717503584277,6.667722101915974,584.8591364485828,DAP
Pune,79,27,35,33.85355814669309,78.49810427537533,6.434277063316184,1060.3650840628297,Urea
Pune,62,73,30,27.97773749330364,65.41886187739195,6.058653703794798,713.0824500234082,DAP
Latur,71,65,39,22.32501742999949,52.07035385374411,6.158890039150352,695.9769213903847,DAP
Latur,92,78,59,33.595777722449945,63.893615514527696,7.1580478104967575,430.95251920281504,DAP
Latur,45,69,20,24.225381596914612,52.939276567209824,7.124094297124528,1171.9524794777215,DAP
Latur,63,79,16,34.854982648864734,71.58651639670381,6.037284036414177,836.158964407632,DAP
Latur,50,87,23,34.18519827978564,72.11168471396081,6.387949110493385,762.2800805366194,DAP
Latur,97,52,34,24.539604844188062,76.94648069519057,6.991637281622426,1185.0047816925405,DAP
Latur,42,75,57,20.75170895923649,51.58420098562543,7.0328461356449985,768.991832980596,Urea
Latur,75,37,38,27.772830544878662,60.61180391185205,7.163825071494921,557.2086777265861,DAP
Pune,99,55,42,31.026546351644157,56.05476206202376,6.826854993733701,724.4623302952714,DAP
Pune,80,48,16,23.258204089181827,75.43070821266039,7.464937134368593,1098.8175116003026,Urea
Pune,90,38,18,26.7336139182474,67.36889869689918,6.670128333228865,413.6362134190872,Urea
Pune,94,71,59,23.87675097341742,69.3058545721841,7.495986696730995,862.039940961666,DAP
Latur,63,56,68,20.231879860425018,77.23539281366507,6.828550489905053,700.821516624215,NPK FERT
Latur,78,70,41,32.62760588135248,71.30612815122842,6.584337004890623,1006.209671917982,DAP
Pune,88,65,61,21.44725374264896,71.24013689356539,7.165905224830015,1078.641865730529,DAP
Latur,68,23,62,31.221373010448826,59.70579224057863,6.204776056126644,1047.3298644026158,DAP
Pune,45,23,27,33.560320731768684,72.32128208144682,6.738828716587638,949.7238712003249,DAP
Pune,80,52,54,28.268263848763798,65.58312431289485,7.3920337826256635,658.9056248521508,Super Powder
Latur,84,54,35,24.121364892712073,55.6665308598514,6.343137613677893,762.1359433541245,DAP
Latur,59,70,64,21.05402640770719,65.06093440546125,6.471258344509702,458.18027364239873,DAP
Pune,94,25,33,24.20542437036262,60.55973028851216,7.257177073637201,912.8970185019489,DAP
Pune,57,84,29,32.28857036572937,73.30237092571156,7.438908740289516,554.6711198455173,Urea
Latur,60,84,25,24.140832783407458,50.26818327290271,6.463062739279695,644.1041159494637,DAP
Pune,49,34,21,24.677391831955187,54.95345062764281,7.2074157120436375,445.9433036627255,DAP
Pune,95,41,39,31.514871227095433,59.8271111877648,7.354886520383539,518.7049408535154,DAP
Pune,69,50,57,24.647373638443177,60.02587791589276,6.130643828490691,801.8949133458341,DAP
Latur,68,84,31,26.989292665158136,63.52035892732158,6.027630844076853,1101.932547161228,DAP
Pune,73,36,54,22.323169574303158,79.76374655490743,6.831096044010215,1015.0989967895046,Urea
Latur,94,32,63,25.884808340858626,52.299487638408394,6.116354196767592,746.1036212617918,DAP
Pune,85,76,41,29.08052685415204,74.1943695747925,6.142274688891455,811.465099748479,DAP
Latur,58,31,39,26.60894959091655,77.48523576733311,6.191945477624126,650.6691237955779,DAP
Pune,54,71,48,21.226413067797363,62.3762617505577,6.880621935014851,627.3568968315667,DAP
Pune,65,70,23,23.926910074682976,76.15388536278594,6.906703105161847,989.5057679398774,NPK FERT
Latur,70,88,68,33.54835120834133,79.17185534310923,6.427709021174478,737.3146136648638,Urea
Latur,80,68,16,33.9606745661699,57.783278047153786,6.858698163866489,917.9108057988431,Super Powder
Pune,80,60,51,28.948244016805752,74.80220761156204,6.687129857162603,680.4541415884323,Super Powder
Latur,43,87,65,33.369723083287354,54.717839984917745,7.2373077546641795,1158.3953486639925,DAP
Pune,45,62,64,26.49053204221243,56.243283926255955,6.760301680391589,943.6643828370917,DAP
Latur,48,83,10,28.24629256272307,69.30655537088967,7.119204256670244,503.0605765913399,DAP
Latur,63,21,30,33.32893494399237,56.28464006653716,7.495418605908027,1173.4209386267316,DAP
Latur,98,72,51,28.756735297161473,73.50701687192026,6.554100504086674,726.4729740602181,Urea
Latur,56,65,24,34.421352071911734,71.47762595663625,6.368260808851516,412.57864212708154,DAP
Pune,54,71,43,24.840787330801554,66.97570335360393,6.778664892615192,1173.105764524344,DAP
Pune,73,84,39,21.34471420108819,74.7149751958882,6.102017397627326,1169.904967166488,DAP
Pune,88,24,50,21.192878599266702,73.17020132161433,6.853910888151915,991.5792756149991,Urea
Latur,63,42,61,25.672787056673357,51.721737550514895,7.363848151098953,748.8549193776535,Super Powder
Pune,73,63,45,23.69474028891216,55.327957731295484,6.26028741744599,487.59693802712025,Urea
Latur,100,63,10,29.60716317189133,71.53324793174829,6.061559825742396,402.00109169211106,Urea
Latur,43,61,64,25.723522047419795,77.39202923173488,6.847234532570284,1051.1895591895757,Urea
Latur,69,73,39,33.103623156417804,74.36038671387793,6.500951997379262,1143.8731254360077,DAP
Latur,62,20,22,20.45779265206588,72.92883281181496,6.470817868936175,940.0335910699562,DAP
Pune,47,25,45,34.86804547987649,75.23581983251019,7.421872011338751,599.6825470047346,DAP
Pune,80,54,28,25.840018228520478,73.84056139980378,6.409667046181889,533.3935198601995,DAP
Latur,57,72,49,30.980918980191564,60.06645403136028,6.555340787210845,406.1704605641863,DAP
Latur,72,30,53,24.954736699355436,58.54169103494418,7.4592458135073505,747.1162616175706,Urea
Pune,70,57,13,21.319225745564914,67.22885330538489,6.483267646475825,496.51758962187483,DAP
Pune,68,81,53,31.407605127587082,56.394672575694955,6.324178733628264,527.9258137059875,DAP
Pune,59,36,32,28.140938667701512,74.03098280022292,6.246345980457869,895.289928772776,DAP
Latur,88,43,13,20.7570666861975,70.66383234020422,6.1358436456815015,825.0907490622155,NPK FERT
Pune,63,30,40,33.32699237058277,63.224045074974896,7.236834939492654,451.372030926587,DAP
Pune,59,81,66,25.99285194642182,76.7292277328502,6.847871998241914,550.6561399576628,DAP
Pune,72,77,16,31.707926859471286,64.07230484409877,6.294152929872557,1140.4279717913626,Urea
Latur,52,58,60,34.27948674395728,58.86136776048311,6.415151764360935,401.4714700302921,DAP
Latur,79,58,70,22.878919376628424,52.52206434482765,6.0231401065409385,945.1098590580345,DAP
Pune,98,49,56,22.391829842530864,72.7507457387872,6.993227820624011,965.2407591095139,Super Powder
Pune,84,23,43,29.5702655714339,55.34186184124946,7.255434202539121,462.4964300763242,NPK FERT
Pune,56,65,61,29.452872131728846,61.93402148562141,6.513793808400292,813.7470124727225,DAP
Pune,100,47,66,25.847106732307623,73.87073173974238,6.381284649482663,1163.9051734274115,NPK FERT
Latur,65,64,55,25.014084691043504,62.88817860133547,7.252335770642222,519.1227730285606,Super Powder
Latur,50,52,55,34.49429916011154,51.6957048533204,6.28978220797659,445.9211021804077,DAP
Pune,73,67,50,32.53149341059311,50.71846485144398,6.875395395979602,779.0895108473464,NPK FERT
Latur,93,77,48,28.407044681449925,70.24659134420682,6.713232517741484,1022.420449084698,DAP
Latur,71,45,34,28.237732865462586,66.8396804372321,7.480581904328586,953.3249401782789,DAP
Latur,88,73,32,34.43510595073141,64.42095355448339,6.843377852515139,806.8840836127396,NPK FERT
Latur,70,72,69,30.704544622772772,52.004005022013125,6.222041959991932,650.1620114236753,Super Powder
Latur,55,22,26,25.680535699242704,65.92336679765936,7.4277174105900725,777.785490670602,DAP
Latur,43,38,22,28.724093941912102,53.399358441559635,7.176546201788325,846.68274242859,NPK FERT
Latur,59,42,42,24.878884844123757,74.17138209617406,7.495718940024306,911.3874689182021,DAP
Pune,96,25,54,22.350780962425688,78.23471021785943,6.157351045875644,448.2630372879171,NPK FERT
Pune,68,44,17,25.653071618258622,78.69428280780272,6.726690920460911,1048.5301989076129,DAP
Pune,57,53,45,26.999596278205082,59.564331799441746,6.49994265032933,854.9339644328338,DAP
Latur,82,52,37,20.242145865571256,66.09736332464051,6.809590319737208,1017.1908633990806,Super Powder
Pune,53,64,29,33.457660962752726,69.86181892896838,7.311012642978916,1086.439474872795,DAP
Latur,53,22,54,20.319952354924826,70.90134623636719,6.552363016338542,580.50616354974,NPK FERT
Pune,51,61,48,22.39824147104342,55.570675335193904,6.212077418850506,1040.709563029567,NPK FERT
Latur,69,38,12,31.705541348560722,66.02711716968804,6.63627722840098,627.0007927227996,DAP
Latur,55,39,68,23.530594257369742,55.24300979007211,6.632573298218031,562.5580003517075,Urea
Pune,91,61,65,30.03361651006584,66.04574013331384,6.168163274875559,970.570614223423,DAP
Pune,61,76,21,28.038060168498326,79.80494825995177,7.455584148650993,528.2264554421218,DAP
Latur,77,29,12,30.891408920771124,61.38617709032051,6.480816374011226,602.2389262659276,DAP
Latur,98,85,39,22.558333115530836,70.26635546706339,7.336189202950554,734.3096111256982,DAP
Latur,97,34,41,22.347277974592338,76.64241747286523,6.34645920319363,812.5057978150187,DAP
Latur,75,50,61,28.300254983782388,76.58244405213921,6.665185716446947,587.2364055014394,DAP
Pune,83,47,50,23.960430026081433,64.26766641748611,6.330426030872001,819.6363910249934,DAP
Latur,82,29,12,34.76592629352541,74.68914049856149,6.95037123292853,809.3413155761759,Urea
Pune,64,48,20,23.62183533784618,61.562655116807335,6.404874098721054,1130.0219961225957,DAP
Pune,61,27,53,25.612724197825933,64.18444729561003,7.22553485311271,1068.845387709051,DAP
Latur,48,20,43,26.280199943363318,68.68128621412401,6.4838532534111195,781.6682248573952,Urea
Pune,78,89,68,28.003458773187248,66.95635775257183,7.063982976931392,858.6306300391597,DAP
Pune,52,48,35,29.70417204824171,60.7418576473455,6.128257054771795,1073.6317473821573,DAP
Latur,43,24,43,22.21705447730158,50.040307332209984,6.972749003520296,746.2182128467188,DAP
Latur,98,70,16,23.357270454908313,54.82043412436193,7.210312396490928,745.0995035954186,DAP
Latur,45,72,52,34.28980235563879,69.9859500978373,7.21038438462043,1166.6490401558417,DAP
Pune,60,59,51,31.426366120710302,66.94978592424329,6.59201110068253,696.5121646416965,DAP
Latur,50,55,24,32.92055363320248,66.10708078418645,7.438079992866472,855.0460996197548,DAP
Latur,93,61,60,22.566135061754515,58.91041112495161,7.130079494219324,1014.2428209831794,DAP
Latur,63,85,29,31.79794823506503,79.67933053521246,6.2721238209493535,613.377815629776,DAP
Latur,98,53,12,28.119898134626062,76.55984107772619,6.394067481250981,542.3852327372776,DAP
Latur,52,50,69,33.73358936518183,55.74658046722315,7.003445830630279,820.491837506079,DAP
Latur,68,37,60,31.982648510553005,70.97609352548395,6.159469258665262,1027.6391090172056,DAP
Latur,86,75,36,31.32796252297419,58.02036634649707,6.580069928454544,558.6548773699903,DAP
Latur,78,56,55,22.109936544306258,51.16442387443698,6.7569853473436625,1107.6577273057408,DAP
Pune,65,48,13,31.07235941080973,75.49345320817785,6.922746258765922,834.9078713813767,DAP
Latur,55,49,60,29.73091652865546,76.73871767948806,6.271820618339156,705.6704834376692,DAP
Latur,48,86,46,33.52025980960079,60.37228365079669,7.435383778792332,1075.6668437982826,DAP
Pune,65,44,29,28.18519411878479,58.15733527013009,6.470264226378912,536.3266124043661,Super Powder
Pune,60,22,28,33.96420255421881,55.50283675354615,6.445538762435136,710.0077018221303,DAP
Latur,46,46,54,25.792975303217425,59.205098131041225,6.296834169434575,1119.3496731732525,DAP
Latur,79,46,45,33.97856741378378,55.46137721122461,6.007032753968921,701.5271123907307,Urea
Pune,85,66,48,23.012031904391485,73.81751484170165,7.049276295990971,407.24834032538723,DAP
Latur,55,31,42,31.500045495815538,69.30551216768774,6.698929468412512,740.2491188878168,Super Powder
Latur,47,37,69,30.492730839152397,68.70249566215277,6.751627004866061,454.6738279658767,Urea
Pune,87,90,65,22.721140180528657,77.9332181944464,7.346545705060485,841.9293800921203,DAP
Pune,57,30,11,28.55175909953934,77.54232148409558,6.734471793581203,442.69201483193285,DAP
Pune,90,29,21,22.859193171623943,55.45241535325702,7.390551092774421,591.3700592932066,DAP
Pune,97,50,67,34.484010450680344,67.69278375889762,6.858624906317373,926.8287261972804,DAP
Pune,52,76,67,28.07204448972742,66.29529879198495,6.631092290791399,545.4085153230272,Super Powder
Latur,60,57,14,26.659376189222442,74.36850362680076,7.178753062543835,454.08537734371225,DAP
Latur,83,35,20,28.3278042196132,73.74136454101117,6.461523934865535,914.8908870326453,DAP
Pune,89,56,11,34.94664434428616,65.51580236407798,6.175331966215726,455.7674148882704,DAP
Pune,91,41,64,26.292501789756393,68.72191938662095,6.730599960661857,540.4376821212682,Urea
Latur,99,28,24,34.83155136546875,75.60098874870225,6.409913337034595,544.3081199540928,NPK FERT
Latur,52,23,15,21.393722860616368,59.61743032166079,6.106321833576416,1023.534363096756,DAP
Pune,54,24,49,34.44858195196996,75.53019588255847,7.471141559738168,425.86245883934515,DAP
Latur,60,55,41,20.03533413563801,55.054963357668115,6.97739577182962,1078.4841216374057,Urea
Latur,49,71,18,25.853994025376913,74.109827875122,7.334761711647453,843.5637895961563,DAP
Latur,41,85,61,24.51202870117206,77.34553821396234,7.205163268184455,690.7796088152447,DAP
Latur,51,39,45,22.830311373800782,77.87205364884015,7.095288640268145,797.8545594371594,DAP
Latur,60,71,35,33.9504940143026,69.66766921491767,6.308076733001789,562.0984659218029,DAP
Latur,80,62,39,30.493758180477876,55.90130275584989,6.310115388651601,656.4434634386457,DAP
Pune,74,35,29,23.135039175282643,76.11171542451703,7.314080849075399,544.6763733877656,Urea
Pune,73,85,48,33.85747920102378,74.09078063711425,6.215448558110617,684.923716638589,Super Powder
Pune,58,55,68,29.902795814556118,75.18582133739562,6.333327292341345,1008.1928021634004,DAP
Latur,80,49,28,23.991430507960487,69.29162640199299,6.208588260841537,604.9983921766083,Urea
Pune,69,56,24,33.03111390075236,60.61840170489725,7.074919309058589,1104.6787481265792,Urea
Pune,55,42,68,33.31960435564786,55.88091897380017,7.3170314555934715,1163.3524666286387,DAP
Latur,77,51,58,22.51294052456471,64.29505668884764,7.022801822121625,702.8122020376453,DAP
Latur,49,83,62,28.13394459059407,76.67912754418712,7.156963720659794,867.7562419050166,DAP
Pune,96,24,48,31.952268479825385,61.52520528701369,6.577933423849907,998.9171979227434,Super Powder
Pune,86,65,62,30.660830679917087,74.73186889370467,6.927901717575845,559.3241501986236,Super Powder
Pune,82,21,50,31.306966118024867,67.39663899061156,6.482579728515738,432.35874362723143,DAP
Pune,74,80,47,21.602264806911236,57.668459484262904,6.218209495870704,409.0018062042202,DAP
Latur,99,43,49,22.489649287282127,71.4625310088594,7.184069834242871,914.6982090418721,DAP
Latur,72,57,21,20.719169328447016,70.06603327027824,7.326906273935462,778.1085262258932,DAP
Pune,59,65,40,31.721652194494034,50.3120817293121,6.759768929302962,1009.3880614709396,Urea
Pune,97,37,30,22.199904785839095,75.02715946329829,7.4696037352774205,573.0436534400742,DAP
Pune,53,78,13,25.463225335929135,69.69910355930955,7.1788755613137765,519.6068679181983,DAP
Latur,60,58,26,23.849395733682634,58.801393733728396,6.112203363611816,1060.065169768458,DAP
Latur,94,51,65,21.501029871926743,63.78321134998785,6.382825547803353,503.45175759134065,Urea
Pune,68,40,49,34.65660070874337,54.47769710323048,6.538870900587246,1092.8768541086602,DAP
Latur,60,44,36,30.801009533901272,51.20215873551289,6.019198568235567,1009.302333146155,DAP
Latur,52,29,22,25.006794301230364,52.773167287898,6.151103345469452,1137.758445960651,Urea
Latur,61,22,67,21.4983281188147,61.895309766840796,6.6147900058296445,1139.3914423056729,Super Powder
Pune,58,46,63,26.75446275140101,74.58727204108632,7.228334653435176,716.7576982149221,Urea
Pune,68,50,32,25.317931699888593,66.6222831829216,6.258566050112441,1036.850784878946,DAP
Latur,91,41,60,31.236231028922806,56.75865035968775,6.11775438200347,843.4919957518582,DAP
Pune,99,39,41,20.200881621292282,68.98992048576704,6.333096474764476,1023.7436474422307,DAP
Pune,91,24,55,33.41642530951746,79.97594254774984,6.143994643641887,950.1810772451937,DAP
Pune,87,55,53,25.15187331243945,68.0079056495799,6.209902360722132,598.4505435240287,Urea
Pune,70,59,64,28.381095140639772,77.80183243259746,6.388257293894964,454.97488576302743,Urea
Pune,89,57,35,34.1350738766136,52.47119929713468,6.2609915595358645,709.5479246906856,Urea
Latur,57,62,39,26.78601840973864,52.29121362213269,7.46938962738022,916.3257234836962,DAP
Pune,66,78,31,34.56079664161139,75.87979664848936,6.295581340011732,887.1863540640643,DAP
Latur,45,37,30,25.60530115968343,58.42518465084941,6.592713427336878,777.7650882918165,Urea
Pune,78,29,48,28.589418649841207,58.80662821365627,6.75295081513068,561.7680264497568,DAP
Latur,75,33,27,20.981590264138415,61.528734152519235,6.702184984014116,999.4182811027752,DAP
