city,district_name,N,P,K,Temperature,Humidity,pH,Rainfall,Average SoilMoisture Volume,Aggregate Soilmoisture Percentage,Volume Soilmoisture percentage (at 15cm),Fertility Rate,crop
Pune,Pune,54,60,35,29.8013977,63.05906432,6.03235671,894.2252685,12.22109123,19.72674511,6.187769196,35,बाजरी
Pune,Pune,73,61,32,30.45501108,67.96498961,6.764331732,759.9777013,19.96642255,38.69663109,23.47168875,22,ज्वारी
Pune,Pune,48,61,59,25.87674578,70.58505208,6.381718147,505.1919528,17.93232586,34.56027709,24.96393492,50,गहू 
Pune,Pune,86,38,45,30.64716686,65.77882238,7.481861809,890.8181672,29.04688912,31.01155879,6.445090224,96,गहू 
Pune,Pune,86,56,38,34.71299111,68.89189773,7.316397709,883.277784,17.63266834,17.50095306,12.02171833,22,cabbage
Pune,Pune,66,56,45,32.81842991,63.37899281,6.575041011,688.4277039,21.94508571,26.38328943,9.39107311,83,ज्वारी
Pune,Pune,45,35,45,33.61137531,62.80263061,6.333179608,665.122586,21.88190353,39.8088423,6.176271172,63,ज्वारी
Pune,Pune,60,65,21,33.29349943,74.75854976,6.456447293,840.3150887,17.51435073,38.37029584,14.22893454,11,बाजरी
Pune,Pune,79,65,48,33.76955614,62.79545747,6.200274377,503.9494802,20.93705156,36.67222045,18.95103155,63,ज्वारी
Pune,Pune,57,39,29,32.0340193,62.66556116,6.022730951,864.3124791,14.01916792,35.65938324,9.282596162,60,बाजरी
Pune,Pune,44,54,54,27.94627081,67.36978484,6.890463305,579.9265411,20.99015032,35.81400292,14.42494445,20,cabbage
Pune,Pune,57,63,27,31.77159607,50.40153977,6.85014794,594.00361,12.30084414,38.14186721,24.33982499,57,ज्वारी
Pune,Pune,82,72,41,34.2428908,62.93439598,6.75105161,835.2467148,23.43746876,19.56801206,24.94233279,1,ज्वारी
Pune,Pune,75,72,47,25.00224625,72.77982571,7.097044955,867.1024729,28.32662783,39.89449505,5.9408964,95,बाजरी
Pune,Pune,46,79,49,33.95799087,63.6938489,7.066392502,667.7617306,23.21749681,18.54450775,12.10654334,40,ज्वारी
Pune,Pune,56,65,36,30.47298335,63.38411662,6.747670097,596.2190248,11.90376803,19.00939494,22.39746666,69,ज्वारी
Pune,Pune,60,35,46,31.35475635,72.77207821,6.4814908,809.2137615,12.37048028,22.14119966,9.280466187,44,बाजरी
Pune,Pune,45,59,34,34.82638938,60.76809054,6.917105763,697.2875331,10.4980722,21.20460256,7.402008294,48,बाजरी
Pune,Pune,43,76,36,25.67835208,60.87675283,7.31755309,874.7949278,13.99485259,37.27014317,22.18012275,24,ज्वारी
Pune,Pune,87,66,48,33.57425406,60.01576334,6.347626606,501.8537845,10.72714178,21.60332963,23.88411239,54,बाजरी
Pune,Pune,63,54,55,27.58768055,62.36029814,7.175534323,530.9777886,15.98407472,36.35048365,16.47680401,94,बाजरी
Pune,Pune,47,42,59,25.37904268,63.87770915,6.065889154,552.6893712,24.26874893,25.56027281,16.97260031,53,cotton
Pune,Pune,49,48,27,26.08442203,74.00220098,6.99580644,672.7375964,16.79919857,15.66626387,6.457498573,31,ज्वारी
Pune,Pune,48,64,20,32.11275789,72.11738472,6.942088111,774.8737358,20.87651706,20.26578203,20.04490021,32,ज्वारी
Pune,Pune,69,78,54,29.77123844,73.00071642,7.409309931,522.8942815,23.10243484,33.5010568,5.889914906,25,बाजरी
Pune,Pune,55,34,35,27.52653891,50.48804988,6.282834716,860.8329843,29.71815771,36.19703232,24.34841179,4,ज्वारी
Pune,Pune,43,46,57,28.73773216,51.61106237,6.566977142,793.4225481,16.47435097,34.90723779,10.62514932,81,ज्वारी
Pune,Pune,64,79,51,29.11199931,62.30376417,6.800819217,703.574782,28.17666704,21.42717738,22.0692475,45,cabbage
Pune,Pune,78,39,39,26.82054307,66.08472944,7.228753977,750.6717692,13.98546169,15.03957598,22.69347209,8,cotton
Pune,Pune,62,32,57,29.41948974,62.11332928,6.447978369,836.7938871,19.05604012,26.40721446,24.14491644,14,ज्वारी
Pune,Pune,85,40,30,30.49623267,53.91379479,7.020070886,531.5373096,29.62700079,21.8419954,14.80283007,86,बाजरी
Pune,Pune,54,63,41,26.44581521,61.90621531,6.426360967,748.0256242,17.24242013,17.24848358,18.72443589,31,बाजरी
Pune,Pune,68,35,33,27.34197099,69.52836174,6.830999185,817.4116453,16.69565195,29.47190382,16.63829677,67,बाजरी
Pune,Pune,72,59,33,28.98553301,57.29446039,6.478584536,743.1655582,22.18739984,18.42503803,5.511564627,56,ज्वारी
Pune,Pune,40,44,23,25.19026746,63.73310929,6.029522662,531.8529915,28.19524695,30.72204462,18.98830433,76,cabbage
Pune,Pune,70,32,36,27.49095506,69.17872002,6.933609177,561.0122438,20.43163355,30.71666058,9.733959754,71,ज्वारी
Pune,Pune,68,61,38,26.35993081,73.01861609,6.618388018,700.0696433,18.74722615,30.44836683,18.76376145,77,गहू 
Pune,Pune,47,52,38,27.06878059,60.80010937,6.018810423,604.1433,28.50092991,23.36760637,17.9709337,56,ज्वारी
Pune,Pune,56,32,45,34.51803881,60.96398415,6.822827409,542.5832715,15.29504388,38.30962138,9.47049989,26,ज्वारी
Pune,Pune,89,51,26,25.87601681,71.66576884,6.843844724,631.1132284,26.20836077,29.36464578,15.38058358,36,ज्वारी
Pune,Pune,83,67,23,28.34858241,56.07392787,6.258971033,810.4049531,25.64425414,33.65595511,19.3974248,68,गहू 
Pune,Pune,55,65,25,31.58169299,55.37951609,6.436767747,658.1197946,27.93584372,31.31113722,7.36026649,93,बाजरी
Pune,Pune,49,62,60,29.0363664,66.6740248,6.517927163,545.3388995,20.48017367,22.77051365,7.436629744,35,cotton
Pune,Pune,71,51,45,31.04878965,61.9608722,6.385373982,835.4388282,19.29605291,20.13295307,21.9521745,90,बाजरी
Pune,Pune,46,32,23,33.72399153,69.5926275,6.293123075,595.1482117,11.55177478,15.16258368,10.64060546,93,बाजरी
Pune,Pune,62,60,20,33.73113275,50.11095836,6.60157469,594.0038683,20.12985772,32.16877014,21.45375247,74,गहू 
Pune,Pune,90,37,27,33.72987535,58.08607084,6.996811737,613.8361273,23.9703269,34.21498092,15.19733876,54,बाजरी
Pune,Pune,80,76,60,31.01894832,52.86442149,6.249584734,571.4603846,23.38446449,29.4687952,9.021434195,92,ज्वारी
Pune,Pune,84,67,36,33.24052758,60.60555587,6.810144551,722.8553326,19.06967122,30.87924106,20.60423375,58,बाजरी
Pune,Pune,70,31,26,33.2116908,62.07388696,6.066050681,501.8601978,19.3699682,19.38948993,7.714981967,8,बाजरी
Pune,Pune,85,67,49,28.49433995,51.0965389,7.085246298,670.9949996,14.79233476,21.77591499,18.89877516,63,बाजरी
Pune,Pune,44,32,34,29.79561169,52.56150507,7.170813813,888.9640227,29.548924,39.76272176,18.58489056,93,बाजरी
Pune,Pune,49,47,45,26.45263107,58.52046478,7.199984742,881.8596408,11.69379491,32.87989269,10.94984978,4,ज्वारी
Pune,Pune,62,56,31,31.30165207,70.89499578,6.529336057,861.7982555,25.71468109,23.62690149,16.38668347,1,ज्वारी
Pune,Pune,84,30,55,34.23197348,66.31956986,7.334059678,812.7029908,18.7218869,36.42703634,19.88793597,76,बाजरी
Pune,Pune,64,38,44,30.42510028,50.88221246,7.022613601,681.2422929,21.21653087,39.69206666,6.606274248,84,बाजरी
Pune,Pune,83,76,31,32.59429197,71.6354844,7.218830676,857.0227754,22.4112392,25.97841426,22.73241529,14,बाजरी
Pune,Pune,41,50,55,32.24996844,65.78690301,6.847844577,574.1424515,17.90508305,34.38712469,11.83885272,48,बाजरी
Pune,Pune,81,30,38,27.11823856,51.78149012,7.352437156,607.8947125,16.03286027,35.44893307,19.81914567,85,cotton
Pune,Pune,73,34,32,32.36502191,52.83890823,6.712478006,629.2941851,14.527915,24.47033471,11.96197294,54,ज्वारी
Pune,Pune,90,72,28,25.8464102,64.77238739,7.229849984,773.8614552,28.24516461,21.59247781,15.95485742,23,ज्वारी
Pune,Pune,77,56,46,26.585511,55.59971782,6.150443089,504.5546521,19.20378699,25.87965841,9.4563963,23,बाजरी
Pune,Pune,89,57,26,34.54155524,63.99020196,7.479016779,793.9447463,13.38069705,30.41161431,16.01165751,67,बाजरी
Pune,Pune,66,44,50,26.28385864,50.67178075,6.832909674,548.2508503,20.06278633,27.23485016,15.20172064,22,बाजरी
Pune,Pune,77,73,49,25.26333446,60.83404025,7.42088929,515.0346168,13.29195758,16.80149302,7.308253295,20,बाजरी
Pune,Pune,44,71,27,34.58369579,59.28576038,6.641208578,818.4730275,18.55226329,22.71194154,21.2936299,26,बाजरी
Pune,Pune,80,40,45,28.41552457,73.12478309,6.875948502,638.8319257,19.77497069,37.51654713,11.56293709,43,cabbage
Pune,Pune,70,34,41,28.65919964,66.66583447,6.488969227,561.783404,27.06694078,31.15773874,10.16255586,85,बाजरी
Pune,Pune,75,71,28,34.41122782,72.9490819,6.54418413,601.0997264,19.60140349,26.95886339,21.53716893,27,बाजरी
Pune,Pune,51,80,39,31.30786005,64.38988332,6.222278801,666.4323022,24.62466974,16.27867453,21.62846237,42,बाजरी
Pune,Pune,51,69,48,29.64949874,55.34932711,7.017638843,542.3011793,26.55353783,21.81391797,15.92490195,7,ज्वारी
Pune,Pune,72,66,45,33.96293368,52.25936815,6.912726779,693.5306042,10.70684698,16.21010469,19.89293052,73,बाजरी
Pune,Pune,59,73,25,31.89949856,69.92197977,6.96528192,611.1348583,10.12855001,26.35304021,8.794140544,83,cotton
Pune,Pune,43,56,56,27.57957564,59.70047841,7.117260017,574.5141191,15.36799175,30.80654882,21.77754047,33,cotton
Pune,Pune,60,40,26,29.82921504,74.12142568,6.415054271,853.9396275,14.29686449,15.73575217,22.57200955,39,ज्वारी
Pune,Pune,65,70,43,28.79084067,56.45600901,6.05136127,795.7488931,28.51752008,16.20787678,17.9062773,81,बाजरी
Pune,Pune,63,79,21,26.65149056,70.85365864,6.100186801,619.7278627,23.57828682,27.28172862,13.27712575,55,ज्वारी
Pune,Pune,63,62,38,31.79162618,69.25087816,6.26196686,802.0932237,17.96024383,25.1049906,13.05523794,87,ज्वारी
Pune,Pune,53,39,54,34.30966691,65.85719396,6.63106289,862.9933468,24.33442904,29.49151211,19.24379683,73,cotton
Pune,Pune,58,64,52,27.87617174,53.67039717,6.065668979,807.9595673,10.11049894,36.79941641,20.28639458,63,गहू 
Pune,Pune,60,42,48,28.4908663,57.90026411,6.441445819,721.1270889,23.65417616,25.59176467,23.07270041,21,बाजरी
Pune,Pune,50,36,54,26.43955156,50.39548469,6.838469191,513.5034209,17.1302639,16.57418142,9.982718409,68,ज्वारी
Pune,Pune,50,74,51,33.61527948,59.84676167,6.194175386,676.53102,11.90430411,35.66770824,10.20325534,34,ज्वारी
Pune,Pune,45,48,38,28.92722565,50.81408822,6.08894615,600.4636259,28.55043709,37.26614384,21.00372203,21,गहू 
Pune,Pune,90,72,55,32.28432582,62.45712253,7.2611264,770.0646926,10.50301053,30.63323721,11.27185401,34,ज्वारी
Pune,Pune,62,48,26,29.85657727,60.54118068,6.37044791,877.9530105,21.43689727,19.02309777,15.29837232,28,बाजरी
Pune,Pune,70,40,60,29.27160689,60.51577857,6.280154913,686.942909,24.01362491,22.36468762,10.89635636,78,cotton
Pune,Pune,43,77,36,29.67183044,63.33307549,6.442062682,779.4326688,12.69919022,31.4422065,11.38528873,51,ज्वारी
Pune,Pune,66,67,43,34.46435594,52.03569474,7.090099795,618.912007,16.13265335,26.00140777,14.98148546,43,cabbage
Pune,Pune,67,51,60,28.10301402,71.42370912,6.15195241,632.4630272,25.75625181,35.93668688,15.60740078,97,बाजरी
Pune,Pune,81,39,24,34.77990764,73.90981216,7.298182102,580.2388498,13.09524594,37.80141017,5.272958822,39,बाजरी
Pune,Pune,51,73,58,34.65958253,54.35131864,7.395923328,508.9979896,14.70944687,28.99438744,14.91579371,93,ज्वारी
Pune,Pune,41,59,58,31.91338806,72.7045109,6.554944534,506.1065839,18.23670388,33.73110332,19.4223346,23,ज्वारी
Pune,Pune,41,46,42,28.94652198,73.20277886,6.819355584,799.6957679,15.60040691,29.57892207,14.33340019,62,बाजरी
Pune,Pune,85,75,38,27.86197608,64.67142713,6.947220799,803.5632596,29.43990882,39.40201943,12.96889334,73,बाजरी
Pune,Pune,50,77,39,29.91085935,74.52656312,6.803826999,639.380191,20.24823993,24.12857579,23.566604,16,cotton
Pune,Pune,86,46,38,34.0222975,57.25651782,6.851228158,766.8889964,23.58540797,26.19656676,15.43129968,61,बाजरी
Pune,Pune,71,39,26,31.29204768,54.31740451,7.035100733,559.2139087,23.49053663,35.68325933,6.734573611,96,cotton
Pune,Pune,47,40,33,26.57062132,66.74374503,6.892893886,797.4951836,16.20530379,31.24149549,19.91514287,10,बाजरी
Pune,Pune,66,51,49,31.02877246,73.65137846,7.116212177,733.5585721,28.85065367,15.79879575,9.627072437,83,बाजरी
Pune,Pune,89,44,44,28.06740955,66.32526357,6.521249536,803.9896588,12.02841347,20.74159456,23.18368357,4,बाजरी
Pune,Pune,61,67,55,27.61101993,74.98894724,6.878741649,517.8968587,24.14740746,33.93033736,14.62861369,17,बाजरी
Pune,Pune,70,65,47,31.13234289,61.56264325,6.127324379,654.8546457,12.04217133,18.53456457,23.94683065,35,गहू 
Pune,Pune,58,61,59,32.19350388,70.84071589,6.974288136,571.0376928,20.70199198,20.68222211,6.6107882,51,ज्वारी
Pune,Pune,52,72,33,25.3313324,59.59566936,6.068492576,757.7647049,29.38714725,24.70390707,9.542511466,85,बाजरी
Pune,Pune,60,66,60,30.18535743,62.72096818,7.062553003,687.6768713,15.645086,27.28169158,11.78975538,37,गहू 
Pune,Pune,87,76,44,28.66462755,73.76600679,6.310380659,787.1082507,16.40256011,25.74038547,22.35837272,91,बाजरी
Pune,Pune,69,39,43,31.38171992,67.56692063,6.668240991,789.9507078,19.6129476,30.11196111,11.80679417,69,ज्वारी
Pune,Pune,78,53,24,31.13824272,52.80951089,6.025727068,896.1265734,24.74623915,18.90729654,13.28243596,40,cabbage
Pune,Pune,71,39,41,28.88394803,50.03646036,6.513617747,630.8865679,12.28364424,33.99385172,12.19877782,38,बाजरी
Pune,Pune,87,57,53,26.12544054,65.53270038,6.07756468,581.286513,26.46628766,28.41386264,9.749768504,47,गहू 
Pune,Pune,48,36,26,32.59610338,53.25306831,6.7967506,688.7822411,17.07340585,23.57536351,11.02112241,45,गहू 
Pune,Pune,72,58,52,34.51278918,52.99356866,6.565450936,790.8092385,19.37685314,28.0808025,12.25502407,1,ज्वारी
Pune,Pune,72,42,29,28.19323213,59.30500915,7.323736696,566.8246179,23.19777857,28.5198254,8.545413477,18,ज्वारी
Pune,Pune,72,35,28,34.59322527,61.87533943,7.292507248,713.4277782,12.65079182,30.10939201,23.53637864,4,बाजरी
Pune,Pune,80,54,56,31.25411022,55.7847261,6.007978901,805.7747538,20.86156154,17.49239924,24.86305323,63,बाजरी
Pune,Pune,62,69,44,28.49840094,71.7117673,6.480688517,721.1520341,21.41847591,26.42334683,13.9346176,85,गहू 
Pune,Pune,44,34,25,25.39496836,55.45824991,6.79064083,859.2878682,17.51707443,32.78341885,9.973343412,24,बाजरी
Pune,Pune,48,60,27,27.60769838,50.24295546,6.908922438,598.0116525,20.11419371,36.91953484,13.87269206,75,गहू 
Pune,Pune,41,78,48,33.13802287,55.61831216,6.969290844,792.1498239,25.89159447,22.89642339,14.29208567,47,बाजरी
Pune,Pune,88,68,37,29.42725578,51.48508618,6.261610197,856.8925435,14.61678907,16.50496945,5.897724282,68,बाजरी
Pune,Pune,87,66,58,34.42682265,57.77082398,7.21160191,899.812656,13.55278607,19.12894229,12.77328262,59,ज्वारी
Pune,Pune,80,74,54,32.22666644,71.57588028,7.034801966,798.6736475,16.25407009,37.22222237,7.273549682,82,ज्वारी
Pune,Pune,57,32,35,33.82805718,67.41312859,6.125820754,742.5413075,18.13207279,33.63307219,21.9259846,79,बाजरी
Pune,Pune,79,66,53,27.36041419,59.5237976,6.79641992,887.4403053,18.99976643,39.62278331,17.45496422,72,बाजरी
Pune,Pune,87,49,27,27.77721214,51.23110683,7.338731225,551.4105002,21.18123627,22.06106108,24.31159065,42,cabbage
Pune,Pune,72,56,50,25.72782306,53.92167448,7.033058537,774.7888562,12.74061325,28.84154327,8.287485124,33,बाजरी
Pune,Pune,45,32,23,29.17070147,55.52198514,6.954553642,780.2579134,29.22659489,21.52804853,18.98535356,9,ज्वारी
Pune,Pune,86,65,60,31.12297375,55.87649242,6.539594567,753.0916905,16.20330089,26.8063382,20.2003533,33,बाजरी
Pune,Pune,69,51,38,26.5685177,64.86767931,6.784146312,821.9265765,18.66036613,36.39902399,17.57561855,5,cotton
Pune,Pune,90,35,48,32.02146212,70.8467079,6.22252483,753.4126044,20.03004501,26.22144004,6.055053703,41,गहू 
Pune,Pune,90,61,50,25.68262526,65.65131092,6.485273369,736.0918106,13.15887416,29.78190435,17.27002695,63,बाजरी
Pune,Pune,41,77,31,25.53280405,73.0886305,6.525708515,898.4363816,24.13491698,27.33057438,16.28070346,11,बाजरी
Pune,Pune,44,62,52,31.61398101,73.37673693,7.229734674,797.3204824,15.88847203,15.45119816,12.65309655,59,बाजरी
Pune,Pune,71,78,25,25.10167749,62.06718262,6.644571277,606.8276451,13.61384693,37.30378513,14.57920875,62,बाजरी
Pune,Pune,62,49,39,33.90093167,57.32430785,6.343746245,857.2567362,19.64413363,21.22113691,10.99726677,1,बाजरी
Pune,Pune,88,35,57,29.70579777,52.6982681,6.858941702,755.0861759,20.65362839,31.34248074,11.47705421,9,ज्वारी
Pune,Pune,47,66,24,28.85370635,57.8979226,6.440047782,606.8663083,28.87538556,37.81645422,21.37571584,34,बाजरी
Pune,Pune,61,42,54,34.07468881,51.87123147,6.607300931,898.4699832,13.77333105,24.25616298,13.33807852,23,ज्वारी
Pune,Pune,72,46,47,26.10179227,51.70088504,6.739742969,756.3586457,29.65736264,25.78234988,10.12284856,5,ज्वारी
Pune,Pune,67,63,31,33.48215822,71.91049328,7.290288865,662.834813,21.40195161,24.9555653,12.42341144,48,बाजरी
Pune,Pune,74,71,43,25.20001084,50.79897129,7.080915432,749.3707885,18.99604265,20.72048605,5.568009116,100,ज्वारी
Pune,Pune,41,72,27,25.9815292,55.58469614,7.19474932,882.0718304,26.52746531,31.51555906,5.792436104,62,बाजरी
Pune,Pune,60,31,59,25.05282225,51.43303077,6.476872952,882.7824054,11.17918186,18.80702362,20.60482783,1,बाजरी
Pune,Pune,84,66,26,34.8297747,54.610798,6.829593954,675.5971511,12.13881575,37.41878471,19.48130897,16,बाजरी
Pune,Pune,68,41,59,29.17436446,55.31106896,7.461448273,706.4308899,21.74489471,28.86402932,16.16526191,30,ज्वारी
Pune,Pune,40,41,43,34.65713367,56.97889644,6.89859446,738.0551692,12.07485375,19.41475185,18.26857866,53,cotton
Pune,Pune,80,36,21,31.44727806,72.53225641,7.343492329,585.375482,11.17639338,28.44470315,22.05957348,26,गहू 
Pune,Pune,63,48,31,34.78552927,74.94808339,6.880543281,828.4652586,10.59044733,36.97503151,8.400317804,49,बाजरी
Pune,Pune,76,70,54,30.38930929,63.96773747,6.716053061,612.5765125,26.80499973,36.15370975,14.37631098,69,cotton
Pune,Pune,75,67,42,29.03974656,69.38264743,7.326322225,840.2435184,13.85069866,16.38734247,5.768648735,39,बाजरी
Pune,Pune,90,56,22,27.27438131,66.72803574,7.196352969,608.6060519,16.56865786,17.89802986,23.37831554,96,बाजरी
Pune,Pune,63,39,24,32.22830487,68.71403171,6.095860903,506.5685841,10.04260301,28.03402772,24.15993279,25,ज्वारी
Pune,Pune,81,59,26,34.00895374,56.76193088,7.141394499,811.6619825,18.02481301,17.80117722,6.819656576,39,बाजरी
Pune,Pune,45,54,51,30.27506364,67.01426855,6.264133384,512.1462489,19.0486665,34.64450081,11.14396937,86,cabbage
Pune,Pune,89,80,27,29.76823327,53.8845706,6.819713725,892.5593821,27.05984996,23.53005273,14.59368088,53,बाजरी
Pune,Pune,71,41,32,28.05231639,62.40358412,7.476819504,830.990864,11.11206417,22.40297519,10.38204861,50,cabbage
Pune,Pune,44,60,20,34.67690972,54.9435711,6.122651732,856.6966093,15.52904694,28.65008611,13.85366717,80,गहू 
Pune,Pune,56,80,51,25.52068359,56.53870803,6.572423379,713.1811821,13.42160615,31.04405572,14.7378076,75,ज्वारी
Pune,Pune,87,57,33,34.32619215,59.5625651,7.171686982,718.5521342,27.65174942,20.84396716,20.17335908,43,बाजरी
Pune,Pune,59,32,38,33.94110794,68.47484353,6.84620264,823.1104794,12.64865476,22.00369837,7.089709325,43,बाजरी
Pune,Pune,49,60,55,27.0108738,69.31113599,6.250627667,817.7336004,21.07523809,26.64193755,21.99761261,75,गहू 
Pune,Pune,64,62,32,30.47798249,50.28635182,6.887896092,786.9015102,15.45531933,27.01064658,15.44120474,95,बाजरी
Pune,Pune,87,57,43,28.60205187,52.17603179,7.065529259,533.045606,15.9377849,20.21171213,19.88391083,86,ज्वारी
Pune,Pune,56,48,48,31.50834102,68.36313159,6.007375812,815.6754287,11.00647768,38.99737169,20.08993361,71,cotton
Pune,Pune,58,74,42,28.18314215,69.88543889,6.536497041,809.7360154,24.73892818,29.06772222,15.31133607,81,ज्वारी
Pune,Pune,59,45,48,30.37716606,73.47005058,6.447292687,614.245599,23.57893996,28.68468719,23.09737438,54,बाजरी
Pune,Pune,61,32,35,30.72903906,71.5721035,6.108669746,825.1476362,21.47347256,28.12158658,18.40378254,89,ज्वारी
Pune,Pune,44,72,60,26.51944326,57.65828715,6.439333517,682.2209079,20.43614313,23.8262186,13.92916048,68,गहू 
Pune,Pune,71,33,34,29.88316721,52.00371276,7.268354585,889.7837928,16.7970103,25.98422898,6.168107727,13,बाजरी
Pune,Pune,48,70,23,25.49966689,54.79838312,7.065930113,885.6809776,17.44425804,23.51441485,16.19324085,98,ज्वारी
Pune,Pune,80,43,30,32.28704635,72.87266031,6.628171777,832.6614212,24.38301913,16.09963402,7.646953941,91,cotton
Pune,Pune,47,34,48,31.55135613,64.32383232,6.125937981,840.1672638,19.15812963,33.21453625,13.73448663,95,बाजरी
Pune,Pune,79,57,38,31.33002291,74.12799761,7.082567577,679.746231,26.5507105,32.57513958,15.0672232,47,ज्वारी
Pune,Pune,88,58,34,30.67339198,51.55702219,6.847931891,605.4981559,27.6787135,35.70047181,7.567635464,87,cotton
Pune,Pune,57,38,54,27.18121556,66.87234602,6.155661926,725.0077168,11.40712304,31.92768201,13.59870677,78,बाजरी
Pune,Pune,76,62,56,28.21234549,52.94784318,6.959219541,717.7802398,12.67342253,23.63807526,7.052690396,71,ज्वारी
Pune,Pune,81,70,25,27.93009305,63.46749479,6.910861158,801.7355681,29.74782095,21.12135432,19.92896852,31,बाजरी
Pune,Pune,68,55,54,32.28060594,50.66294598,6.069324651,746.8178355,28.18226604,36.74195936,9.481403639,36,ज्वारी
Pune,Pune,43,70,43,30.04942275,71.5011895,6.291365006,702.0675026,12.95399546,35.95074379,19.34883426,46,बाजरी
Pune,Pune,88,71,33,32.76990233,68.29424471,7.019223535,769.3237607,12.0017775,38.75847477,5.349625453,8,cabbage
Pune,Pune,87,36,49,30.04093008,56.52055152,6.972081897,573.364188,25.68515787,27.16049442,20.43150756,97,बाजरी
Pune,Pune,49,69,23,29.39161021,50.24250256,6.939191792,898.3091485,18.77168197,16.34155409,21.02561148,1,बाजरी
Pune,Pune,90,38,21,33.43509049,74.05840517,6.340136198,703.679373,26.11764936,19.05728395,13.28686639,80,ज्वारी
Pune,Pune,77,63,46,31.74531877,74.26533369,7.406791246,565.6623973,27.0150762,24.06382384,24.98303369,28,बाजरी
Pune,Pune,58,74,40,26.96689835,58.55586788,6.091833835,667.7017388,11.31539128,17.06870321,7.135338525,69,ज्वारी
Pune,Pune,75,68,40,32.84526896,71.71123524,7.274745541,639.1110355,15.56717795,26.64272164,5.285668141,42,ज्वारी
Pune,Pune,63,57,34,34.4930671,64.95702781,6.451579085,613.4768897,24.31216841,28.13715013,24.50647899,99,बाजरी
Pune,Pune,42,63,22,30.77521688,58.08684378,6.264486935,814.7987227,12.70400739,23.18423591,23.22333097,95,ज्वारी
Pune,Pune,79,47,22,32.52578355,66.57959926,7.188619558,877.066346,11.59768952,22.06911293,17.23691052,33,बाजरी
Pune,Pune,41,55,31,34.19900486,51.08523431,6.124435334,799.4074927,27.42530535,33.10867089,24.45846189,28,ज्वारी
Pune,Pune,76,77,46,31.92940355,58.621786,6.278919489,761.1033424,19.47373453,38.02370828,24.5913607,23,cabbage
Pune,Pune,57,78,29,33.9141403,61.7855324,7.009826228,770.9269374,24.0350838,27.74755674,9.847767437,5,ज्वारी
Pune,Pune,53,66,38,25.57169322,58.59271036,6.40287201,641.0540243,26.85583717,30.622873,17.2363587,58,बाजरी
Pune,Pune,55,61,40,31.8083417,65.35640625,6.68833103,748.567333,26.60810676,33.73352035,16.23552926,96,बाजरी
Pune,Pune,83,35,41,31.34786994,74.03935419,7.050996258,712.2724067,18.11186408,28.82062892,15.94213735,13,ज्वारी
Pune,Pune,62,51,21,29.28342967,64.89189363,6.814922867,778.4160474,14.14310309,31.61673897,16.44483003,24,गहू 
Pune,Pune,83,75,55,27.60204689,62.56698054,6.865412842,852.3723789,17.71855455,22.4177646,14.16720882,46,बाजरी
Pune,Pune,84,69,56,26.6448964,68.67493832,7.068755407,713.255635,19.47815968,15.11679417,15.66710944,14,बाजरी
Pune,Pune,67,56,59,30.78053031,54.78446017,6.066700833,530.5212697,12.50763644,30.24106236,21.6360036,11,बाजरी
Pune,Pune,64,78,21,31.36740263,58.92176797,6.801384696,879.3766448,24.69073375,29.99202709,20.84960741,42,बाजरी
Pune,Pune,50,74,38,27.04302348,62.8231204,7.337113495,631.5562206,24.93573897,17.79901804,10.45419791,31,बाजरी
Pune,Pune,46,77,47,30.70476601,66.63334795,6.966397885,541.8083622,21.92457786,36.48882826,24.69312578,5,बाजरी
Pune,Pune,74,58,48,29.10556748,57.08330868,7.47261609,612.6755171,16.67385963,22.15685047,7.685237713,72,गहू 
Pune,Pune,62,67,46,28.49194731,61.12210743,6.256063052,538.06152,28.66133282,35.55617668,19.51330092,51,ज्वारी
Pune,Pune,85,70,56,26.07996476,60.40898627,6.122982159,579.3151616,26.3038412,35.54723247,16.8015288,25,बाजरी
Pune,Pune,58,62,25,33.46411184,71.66511435,7.073396638,525.6139496,26.0901921,28.70160789,24.7401474,50,बाजरी
Pune,Pune,79,43,22,30.03460478,65.14108435,6.409704972,756.6370959,11.20036377,24.74125484,10.67811044,20,ज्वारी
Pune,Pune,41,55,54,31.36443835,67.86772847,7.171642844,502.5931652,17.49007263,21.28640633,11.79824361,71,बाजरी
Pune,Pune,52,71,49,25.74844646,70.31621279,7.320615062,844.3892349,29.12923496,30.12071683,8.324217939,95,cotton
Pune,Pune,82,38,51,29.72683525,50.21196986,7.43671551,792.8078548,26.24153554,29.45278899,24.99754554,36,गहू 
Pune,Pune,68,53,42,26.31971009,52.98373607,6.235816664,532.9855847,14.48885283,23.40616686,10.56554196,40,बाजरी
Pune,Pune,83,65,41,29.58483064,64.88900861,6.566631209,586.3268608,16.93760905,29.60600414,11.46219489,17,बाजरी
Pune,Pune,64,69,57,26.96910642,57.46554101,7.164262605,547.0582792,19.76020824,30.92597392,24.0980849,22,cotton
Pune,Pune,49,38,24,26.77358156,54.36932534,7.283454868,719.5333273,12.37343687,17.20861673,17.82621631,33,बाजरी
Pune,Pune,69,52,27,28.50644031,56.50342302,6.580301088,540.0386452,25.35879129,27.32197361,24.38646724,42,ज्वारी
Pune,Pune,83,69,58,33.11185864,70.91383131,6.003950003,618.9351854,27.93688571,34.8550905,9.777380607,87,बाजरी
